UserId,RFMClass,RFM_Level
327999,412,Loyal Customers
328020,233,Good Buyers
328041,413,Good Buyers
328062,344,Best Customers
328083,221,Promising Customers
328104,222,Potential Customers
328125,233,Good Buyers
328146,233,Good Buyers
328188,444,Best Customers
328230,333,Best Customers
328272,444,Best Customers
328314,411,Potential Customers
328356,223,Loyal Customers
328377,211,Needs Attention
328419,222,Potential Customers
328440,444,Best Customers
328461,244,Best Customers
328503,122,Promising Customers
328524,143,Good Buyers
328545,332,Good Buyers
328566,122,Promising Customers
328608,122,Promising Customers
328629,111,Very inactive
328671,322,Loyal Customers
328692,222,Potential Customers
328713,213,Potential Customers
328734,423,Best Customers
328755,122,Promising Customers
328776,333,Best Customers
328797,311,Promising Customers
328818,133,Loyal Customers
328839,311,Promising Customers
328860,333,Best Customers
328881,112,Needs Attention
328923,211,Needs Attention
328944,312,Potential Customers
328965,144,Best Customers
329007,311,Promising Customers
329028,111,Very inactive
329049,323,Good Buyers
329070,111,Very inactive
329091,334,Best Customers
329133,244,Best Customers
329154,244,Best Customers
329175,222,Potential Customers
329196,344,Best Customers
329217,322,Loyal Customers
329238,212,Promising Customers
329259,343,Best Customers
329280,433,Best Customers
329301,333,Best Customers
329343,211,Needs Attention
329427,444,Best Customers
329469,211,Needs Attention
329490,421,Loyal Customers
329511,111,Very inactive
329532,311,Promising Customers
329574,434,Best Customers
329595,122,Promising Customers
329616,344,Best Customers
329679,422,Good Buyers
329700,133,Loyal Customers
329721,443,Best Customers
329763,111,Very inactive
329784,244,Best Customers
329805,111,Very inactive
329826,233,Good Buyers
329847,343,Best Customers
329868,344,Best Customers
329889,111,Very inactive
329952,433,Best Customers
329973,122,Promising Customers
329994,422,Good Buyers
330036,143,Good Buyers
330057,111,Very inactive
330099,344,Best Customers
330120,342,Best Customers
330141,432,Best Customers
330162,334,Best Customers
330183,121,Needs Attention
330204,111,Very inactive
330225,422,Good Buyers
330267,444,Best Customers
330309,111,Very inactive
330330,233,Good Buyers
330372,111,Very inactive
330393,111,Very inactive
330414,223,Loyal Customers
330477,433,Best Customers
330498,344,Best Customers
330519,212,Promising Customers
330540,311,Promising Customers
330603,433,Best Customers
330624,211,Needs Attention
330645,333,Best Customers
330666,221,Promising Customers
330687,433,Best Customers
330708,321,Potential Customers
330729,114,Potential Customers
330750,444,Best Customers
330792,344,Best Customers
330813,111,Very inactive
330834,322,Loyal Customers
330855,444,Best Customers
330876,242,Good Buyers
330897,233,Good Buyers
330918,311,Promising Customers
330939,111,Very inactive
331002,222,Potential Customers
331023,333,Best Customers
331044,244,Best Customers
331086,212,Promising Customers
331128,222,Potential Customers
331149,444,Best Customers
331233,412,Loyal Customers
331254,221,Promising Customers
331275,111,Very inactive
331296,221,Promising Customers
331317,123,Potential Customers
331380,122,Promising Customers
331401,322,Loyal Customers
331422,434,Best Customers
331443,411,Potential Customers
331485,334,Best Customers
331506,344,Best Customers
331527,343,Best Customers
331569,122,Promising Customers
331590,421,Loyal Customers
331611,333,Best Customers
331653,413,Good Buyers
331695,132,Potential Customers
331716,444,Best Customers
331737,214,Loyal Customers
331779,233,Good Buyers
331800,243,Best Customers
331821,333,Best Customers
331842,112,Needs Attention
331863,312,Potential Customers
331884,444,Best Customers
331905,344,Best Customers
331926,323,Good Buyers
331947,333,Best Customers
331968,144,Best Customers
331989,322,Loyal Customers
332010,233,Good Buyers
332031,344,Best Customers
332052,224,Good Buyers
332073,123,Potential Customers
332094,434,Best Customers
332115,234,Best Customers
332199,344,Best Customers
332220,111,Very inactive
332241,332,Good Buyers
332262,423,Best Customers
332283,111,Very inactive
332325,122,Promising Customers
332346,233,Good Buyers
332367,244,Best Customers
332409,232,Loyal Customers
332430,322,Loyal Customers
332451,233,Good Buyers
332472,133,Loyal Customers
332514,244,Best Customers
332535,333,Best Customers
332556,311,Promising Customers
332577,222,Potential Customers
332598,444,Best Customers
332619,333,Best Customers
332640,222,Potential Customers
332661,233,Good Buyers
332703,111,Very inactive
332724,311,Promising Customers
332745,444,Best Customers
332787,322,Loyal Customers
332850,331,Loyal Customers
332892,121,Needs Attention
332913,221,Promising Customers
332934,444,Best Customers
332955,233,Good Buyers
332976,444,Best Customers
332997,311,Promising Customers
333018,443,Best Customers
333060,343,Best Customers
333081,444,Best Customers
333102,443,Best Customers
333123,321,Potential Customers
333144,324,Best Customers
333165,323,Good Buyers
333186,231,Potential Customers
333207,444,Best Customers
333249,111,Very inactive
333270,332,Good Buyers
333312,442,Best Customers
333354,244,Best Customers
333417,442,Best Customers
333480,142,Loyal Customers
333501,122,Promising Customers
333522,122,Promising Customers
333543,432,Best Customers
333585,222,Potential Customers
333606,211,Needs Attention
333648,211,Needs Attention
333669,132,Potential Customers
333711,132,Potential Customers
333774,121,Needs Attention
333795,111,Very inactive
333837,121,Needs Attention
333858,433,Best Customers
333879,111,Very inactive
333900,332,Good Buyers
333921,442,Best Customers
333963,434,Best Customers
333984,421,Loyal Customers
334026,343,Best Customers
334047,443,Best Customers
334089,111,Very inactive
334110,443,Best Customers
334152,121,Needs Attention
334236,443,Best Customers
334257,111,Very inactive
334278,122,Promising Customers
334299,342,Best Customers
334320,131,Promising Customers
334341,122,Promising Customers
334362,112,Needs Attention
334383,121,Needs Attention
334425,111,Very inactive
334530,222,Potential Customers
334572,444,Best Customers
334593,333,Best Customers
334635,112,Needs Attention
334677,211,Needs Attention
334698,222,Potential Customers
334719,234,Best Customers
334740,111,Very inactive
334782,212,Promising Customers
334824,112,Needs Attention
334845,111,Very inactive
334887,224,Good Buyers
334908,433,Best Customers
334929,422,Good Buyers
334950,334,Best Customers
334971,423,Best Customers
334992,333,Best Customers
335013,433,Best Customers
335055,344,Best Customers
335097,332,Good Buyers
335118,211,Needs Attention
335223,322,Loyal Customers
335265,443,Best Customers
335307,332,Good Buyers
335349,422,Good Buyers
335370,112,Needs Attention
335391,424,Best Customers
335433,112,Needs Attention
335454,344,Best Customers
335475,222,Potential Customers
335496,132,Potential Customers
335517,433,Best Customers
335538,233,Good Buyers
335580,234,Best Customers
335601,334,Best Customers
335643,343,Best Customers
335664,444,Best Customers
335685,223,Loyal Customers
335706,311,Promising Customers
335727,443,Best Customers
335748,321,Potential Customers
335790,333,Best Customers
335832,411,Potential Customers
335853,444,Best Customers
335874,222,Potential Customers
335916,243,Best Customers
335958,344,Best Customers
336000,414,Best Customers
336063,344,Best Customers
336105,442,Best Customers
336126,111,Very inactive
336147,344,Best Customers
336168,322,Loyal Customers
336189,333,Best Customers
336210,132,Potential Customers
336231,444,Best Customers
336252,333,Best Customers
336273,444,Best Customers
336294,342,Best Customers
336315,443,Best Customers
336336,443,Best Customers
336357,321,Potential Customers
336378,322,Loyal Customers
336399,344,Best Customers
336420,433,Best Customers
336462,132,Potential Customers
336483,343,Best Customers
336504,431,Good Buyers
336525,322,Loyal Customers
336546,321,Potential Customers
336567,213,Potential Customers
336609,344,Best Customers
336630,122,Promising Customers
336651,232,Loyal Customers
336693,444,Best Customers
336714,122,Promising Customers
336756,233,Good Buyers
336777,123,Potential Customers
336798,422,Good Buyers
336840,233,Good Buyers
336861,314,Good Buyers
336882,333,Best Customers
336903,323,Good Buyers
336945,233,Good Buyers
337008,111,Very inactive
337029,343,Best Customers
337050,111,Very inactive
337092,222,Potential Customers
337113,333,Best Customers
337134,133,Loyal Customers
337155,111,Very inactive
337176,332,Good Buyers
337197,444,Best Customers
337239,243,Best Customers
337302,433,Best Customers
337323,122,Promising Customers
337365,132,Potential Customers
337386,443,Best Customers
337470,323,Good Buyers
337491,322,Loyal Customers
337512,122,Promising Customers
337533,111,Very inactive
337596,444,Best Customers
337638,111,Very inactive
337659,423,Best Customers
337680,211,Needs Attention
337701,244,Best Customers
337743,223,Loyal Customers
337764,122,Promising Customers
337785,343,Best Customers
337806,223,Loyal Customers
337911,122,Promising Customers
337932,233,Good Buyers
337953,211,Needs Attention
337974,433,Best Customers
338016,112,Needs Attention
338037,111,Very inactive
338058,234,Best Customers
338079,323,Good Buyers
338121,233,Good Buyers
338142,334,Best Customers
338163,433,Best Customers
338184,221,Promising Customers
338205,112,Needs Attention
338226,211,Needs Attention
338247,424,Best Customers
338268,233,Good Buyers
338289,122,Promising Customers
338310,343,Best Customers
338352,111,Very inactive
338373,121,Needs Attention
338394,111,Very inactive
338415,444,Best Customers
338436,122,Promising Customers
338457,121,Needs Attention
338499,412,Loyal Customers
338520,223,Loyal Customers
338541,243,Best Customers
338562,223,Loyal Customers
338583,212,Promising Customers
338604,111,Very inactive
338646,344,Best Customers
338667,322,Loyal Customers
338688,434,Best Customers
338751,234,Best Customers
338793,444,Best Customers
338814,322,Loyal Customers
338835,122,Promising Customers
338856,223,Loyal Customers
338919,322,Loyal Customers
338940,223,Loyal Customers
338961,222,Potential Customers
338982,122,Promising Customers
339003,444,Best Customers
339024,111,Very inactive
339045,444,Best Customers
339066,123,Potential Customers
339087,222,Potential Customers
339108,111,Very inactive
339129,421,Loyal Customers
339150,344,Best Customers
339192,124,Loyal Customers
339213,334,Best Customers
339276,444,Best Customers
339297,422,Good Buyers
339339,112,Needs Attention
339360,223,Loyal Customers
339381,444,Best Customers
339402,111,Very inactive
339423,113,Promising Customers
339444,423,Best Customers
339528,434,Best Customers
339549,434,Best Customers
339570,344,Best Customers
339591,211,Needs Attention
339612,233,Good Buyers
339633,433,Best Customers
339654,223,Loyal Customers
339675,233,Good Buyers
339717,312,Potential Customers
339738,211,Needs Attention
339759,211,Needs Attention
339780,244,Best Customers
339801,211,Needs Attention
339822,224,Good Buyers
339843,212,Promising Customers
339864,233,Good Buyers
339885,422,Good Buyers
339906,344,Best Customers
339927,344,Best Customers
339948,333,Best Customers
339969,411,Potential Customers
339990,311,Promising Customers
340011,444,Best Customers
340053,122,Promising Customers
340158,212,Promising Customers
340200,443,Best Customers
340221,444,Best Customers
340242,122,Promising Customers
340263,222,Potential Customers
340284,332,Good Buyers
340305,333,Best Customers
340326,232,Loyal Customers
340347,322,Loyal Customers
340368,332,Good Buyers
340389,234,Best Customers
340410,444,Best Customers
340431,222,Potential Customers
340452,323,Good Buyers
340473,211,Needs Attention
340494,133,Loyal Customers
340515,211,Needs Attention
340536,123,Potential Customers
340557,111,Very inactive
340578,334,Best Customers
340641,333,Best Customers
340662,143,Good Buyers
340704,233,Good Buyers
340725,343,Best Customers
340746,111,Very inactive
340767,112,Needs Attention
340809,233,Good Buyers
340830,122,Promising Customers
340872,323,Good Buyers
340893,222,Potential Customers
340935,333,Best Customers
340956,222,Potential Customers
341019,222,Potential Customers
341040,344,Best Customers
341061,444,Best Customers
341082,444,Best Customers
341103,332,Good Buyers
341124,133,Loyal Customers
341145,333,Best Customers
341187,111,Very inactive
341208,211,Needs Attention
341229,234,Best Customers
341250,122,Promising Customers
341313,244,Best Customers
341355,444,Best Customers
341376,113,Promising Customers
341397,111,Very inactive
341418,344,Best Customers
341460,323,Good Buyers
341481,443,Best Customers
341565,444,Best Customers
341586,233,Good Buyers
341628,232,Loyal Customers
341670,133,Loyal Customers
341691,443,Best Customers
341712,222,Potential Customers
341754,132,Potential Customers
341775,122,Promising Customers
341796,113,Promising Customers
341838,222,Potential Customers
341859,343,Best Customers
341901,214,Loyal Customers
341922,111,Very inactive
341943,443,Best Customers
341964,343,Best Customers
342027,111,Very inactive
342132,211,Needs Attention
342153,344,Best Customers
342195,433,Best Customers
342237,121,Needs Attention
342258,322,Loyal Customers
342342,211,Needs Attention
342363,344,Best Customers
342405,222,Potential Customers
342426,122,Promising Customers
342468,314,Good Buyers
342489,233,Good Buyers
342531,422,Good Buyers
342573,411,Potential Customers
342615,111,Very inactive
342636,244,Best Customers
342657,233,Good Buyers
342678,322,Loyal Customers
342699,112,Needs Attention
342720,133,Loyal Customers
342741,212,Promising Customers
342762,422,Good Buyers
342783,111,Very inactive
342804,242,Good Buyers
342825,322,Loyal Customers
342846,444,Best Customers
342867,444,Best Customers
342930,421,Loyal Customers
342972,343,Best Customers
342993,434,Best Customers
343077,311,Promising Customers
343098,111,Very inactive
343119,121,Needs Attention
343140,242,Good Buyers
343161,334,Best Customers
343182,212,Promising Customers
343203,432,Best Customers
343224,111,Very inactive
343245,322,Loyal Customers
343287,433,Best Customers
343308,343,Best Customers
343329,111,Very inactive
343350,333,Best Customers
343371,111,Very inactive
343392,422,Good Buyers
343413,434,Best Customers
343434,222,Potential Customers
343476,121,Needs Attention
343497,322,Loyal Customers
343518,444,Best Customers
343539,434,Best Customers
343560,444,Best Customers
343581,443,Best Customers
343602,333,Best Customers
343623,211,Needs Attention
343644,433,Best Customers
343665,433,Best Customers
343686,322,Loyal Customers
343707,343,Best Customers
343728,432,Best Customers
343749,443,Best Customers
343770,243,Best Customers
343812,332,Good Buyers
343854,242,Good Buyers
343896,443,Best Customers
343917,113,Promising Customers
343938,122,Promising Customers
343959,444,Best Customers
343980,224,Good Buyers
344043,242,Good Buyers
344064,222,Potential Customers
344085,232,Loyal Customers
344106,332,Good Buyers
344127,111,Very inactive
344169,223,Loyal Customers
344232,131,Promising Customers
344253,444,Best Customers
344274,233,Good Buyers
344295,243,Best Customers
344358,134,Good Buyers
344379,332,Good Buyers
344400,221,Promising Customers
344421,444,Best Customers
344442,131,Promising Customers
344463,111,Very inactive
344484,222,Potential Customers
344505,111,Very inactive
344526,331,Loyal Customers
344547,444,Best Customers
344589,344,Best Customers
344631,331,Loyal Customers
344652,221,Promising Customers
344673,221,Promising Customers
344694,311,Promising Customers
344715,331,Loyal Customers
344736,333,Best Customers
344778,343,Best Customers
344799,233,Good Buyers
344862,444,Best Customers
344883,322,Loyal Customers
344904,111,Very inactive
344925,121,Needs Attention
344946,444,Best Customers
344967,111,Very inactive
345009,211,Needs Attention
345030,211,Needs Attention
345051,132,Potential Customers
345072,211,Needs Attention
345093,311,Promising Customers
345114,343,Best Customers
345198,443,Best Customers
345240,444,Best Customers
345261,222,Potential Customers
345282,442,Best Customers
345324,332,Good Buyers
345345,331,Loyal Customers
345366,414,Best Customers
345387,221,Promising Customers
345408,121,Needs Attention
345429,123,Potential Customers
345450,112,Needs Attention
345471,211,Needs Attention
345534,311,Promising Customers
345555,234,Best Customers
345576,244,Best Customers
345597,111,Very inactive
345618,444,Best Customers
345660,343,Best Customers
345681,121,Needs Attention
345702,211,Needs Attention
345723,333,Best Customers
345744,343,Best Customers
345786,343,Best Customers
345828,211,Needs Attention
345849,342,Best Customers
345870,243,Best Customers
345891,111,Very inactive
345933,122,Promising Customers
345954,444,Best Customers
345975,222,Potential Customers
346017,244,Best Customers
346038,312,Potential Customers
346059,421,Loyal Customers
346080,233,Good Buyers
346122,421,Loyal Customers
346143,121,Needs Attention
346164,122,Promising Customers
346185,232,Loyal Customers
346248,322,Loyal Customers
346311,323,Good Buyers
346353,233,Good Buyers
346374,133,Loyal Customers
346395,433,Best Customers
346416,433,Best Customers
346437,344,Best Customers
346458,111,Very inactive
346479,122,Promising Customers
346500,412,Loyal Customers
346563,233,Good Buyers
346584,332,Good Buyers
346605,313,Loyal Customers
346626,311,Promising Customers
346689,112,Needs Attention
346710,111,Very inactive
346731,343,Best Customers
346773,423,Best Customers
346815,243,Best Customers
346836,311,Promising Customers
346857,111,Very inactive
346878,222,Potential Customers
346899,311,Promising Customers
346920,143,Good Buyers
346983,444,Best Customers
347025,444,Best Customers
347046,111,Very inactive
347067,211,Needs Attention
347088,411,Potential Customers
347109,122,Promising Customers
347151,333,Best Customers
347172,414,Best Customers
347193,343,Best Customers
347235,422,Good Buyers
347256,232,Loyal Customers
347319,433,Best Customers
347382,211,Needs Attention
347445,112,Needs Attention
347466,123,Potential Customers
347529,444,Best Customers
347550,244,Best Customers
347571,223,Loyal Customers
347592,112,Needs Attention
347613,134,Good Buyers
347634,333,Best Customers
347655,311,Promising Customers
347676,244,Best Customers
347697,311,Promising Customers
347718,444,Best Customers
347760,333,Best Customers
347781,422,Good Buyers
347823,223,Loyal Customers
347865,111,Very inactive
347886,422,Good Buyers
347907,123,Potential Customers
347949,411,Potential Customers
347970,444,Best Customers
347991,333,Best Customers
348012,233,Good Buyers
348033,232,Loyal Customers
348054,222,Potential Customers
348201,111,Very inactive
348222,212,Promising Customers
348243,111,Very inactive
348264,223,Loyal Customers
348306,112,Needs Attention
348327,111,Very inactive
348369,222,Potential Customers
348411,211,Needs Attention
348432,444,Best Customers
348453,322,Loyal Customers
348474,231,Potential Customers
348495,232,Loyal Customers
348516,411,Potential Customers
348537,411,Potential Customers
348558,111,Very inactive
348600,433,Best Customers
348621,321,Potential Customers
348642,322,Loyal Customers
348663,222,Potential Customers
348747,444,Best Customers
348789,444,Best Customers
348810,111,Very inactive
348831,111,Very inactive
348852,333,Best Customers
348873,222,Potential Customers
348894,122,Promising Customers
348936,422,Good Buyers
348957,111,Very inactive
348978,334,Best Customers
348999,111,Very inactive
349020,411,Potential Customers
349041,223,Loyal Customers
349083,111,Very inactive
349104,233,Good Buyers
349125,122,Promising Customers
349146,444,Best Customers
349167,222,Potential Customers
349188,344,Best Customers
349209,232,Loyal Customers
349293,444,Best Customers
349314,111,Very inactive
349377,333,Best Customers
349398,334,Best Customers
349419,333,Best Customers
349461,211,Needs Attention
349482,423,Best Customers
349503,122,Promising Customers
349524,133,Loyal Customers
349587,111,Very inactive
349608,321,Potential Customers
349650,222,Potential Customers
349692,244,Best Customers
349713,433,Best Customers
349734,222,Potential Customers
349755,444,Best Customers
349776,334,Best Customers
349797,443,Best Customers
349818,111,Very inactive
349839,111,Very inactive
349860,413,Good Buyers
349965,111,Very inactive
349986,321,Potential Customers
350007,232,Loyal Customers
350028,421,Loyal Customers
350049,343,Best Customers
350070,444,Best Customers
350091,314,Good Buyers
350112,444,Best Customers
350154,232,Loyal Customers
350196,333,Best Customers
350238,444,Best Customers
350259,111,Very inactive
350280,311,Promising Customers
350301,234,Best Customers
350322,423,Best Customers
350364,444,Best Customers
350385,232,Loyal Customers
350406,344,Best Customers
350448,433,Best Customers
350469,212,Promising Customers
350490,211,Needs Attention
350532,113,Promising Customers
350553,232,Loyal Customers
350616,212,Promising Customers
350637,121,Needs Attention
350658,114,Potential Customers
350700,444,Best Customers
350721,444,Best Customers
350805,444,Best Customers
350826,342,Best Customers
350868,322,Loyal Customers
350889,234,Best Customers
350910,344,Best Customers
350931,423,Best Customers
350952,444,Best Customers
350973,344,Best Customers
350994,133,Loyal Customers
351015,221,Promising Customers
351036,113,Promising Customers
351057,344,Best Customers
351078,132,Potential Customers
351099,444,Best Customers
351120,321,Potential Customers
351141,121,Needs Attention
351162,444,Best Customers
351183,232,Loyal Customers
351225,143,Good Buyers
351246,343,Best Customers
351267,131,Promising Customers
351288,343,Best Customers
351309,344,Best Customers
351330,233,Good Buyers
351372,322,Loyal Customers
351414,232,Loyal Customers
351435,244,Best Customers
351477,212,Promising Customers
351498,111,Very inactive
351519,112,Needs Attention
351582,312,Potential Customers
351603,344,Best Customers
351624,443,Best Customers
351645,244,Best Customers
351666,444,Best Customers
351687,333,Best Customers
351708,433,Best Customers
351750,332,Good Buyers
351771,324,Best Customers
351792,111,Very inactive
351813,221,Promising Customers
351834,114,Potential Customers
351855,243,Best Customers
351876,111,Very inactive
351897,111,Very inactive
351918,222,Potential Customers
351939,433,Best Customers
351981,212,Promising Customers
352002,333,Best Customers
352023,122,Promising Customers
352044,444,Best Customers
352065,111,Very inactive
352086,123,Potential Customers
352107,344,Best Customers
352128,332,Good Buyers
352149,122,Promising Customers
352170,243,Best Customers
352191,344,Best Customers
352233,221,Promising Customers
352254,232,Loyal Customers
352275,443,Best Customers
352296,232,Loyal Customers
352317,231,Potential Customers
352338,211,Needs Attention
352359,444,Best Customers
352380,232,Loyal Customers
352401,112,Needs Attention
352422,444,Best Customers
352464,311,Promising Customers
352548,242,Good Buyers
352569,411,Potential Customers
352590,433,Best Customers
352611,344,Best Customers
352632,111,Very inactive
352653,211,Needs Attention
352674,443,Best Customers
352695,132,Potential Customers
352716,221,Promising Customers
352800,443,Best Customers
352821,133,Loyal Customers
352863,222,Potential Customers
352884,332,Good Buyers
352905,132,Potential Customers
352926,243,Best Customers
352947,133,Loyal Customers
352968,221,Promising Customers
352989,343,Best Customers
353010,112,Needs Attention
353031,422,Good Buyers
353052,112,Needs Attention
353073,444,Best Customers
353094,444,Best Customers
353136,222,Potential Customers
353157,433,Best Customers
353178,444,Best Customers
353220,222,Potential Customers
353283,122,Promising Customers
353304,422,Good Buyers
353325,323,Good Buyers
353346,322,Loyal Customers
353388,211,Needs Attention
353409,111,Very inactive
353430,322,Loyal Customers
353472,111,Very inactive
353493,433,Best Customers
353514,122,Promising Customers
353535,211,Needs Attention
353556,311,Promising Customers
353577,344,Best Customers
353598,122,Promising Customers
353619,444,Best Customers
353661,344,Best Customers
353682,233,Good Buyers
353703,344,Best Customers
353766,311,Promising Customers
353787,311,Promising Customers
353808,211,Needs Attention
353829,111,Very inactive
353850,122,Promising Customers
353871,422,Good Buyers
353892,411,Potential Customers
353955,322,Loyal Customers
353976,411,Potential Customers
354018,112,Needs Attention
354039,133,Loyal Customers
354081,211,Needs Attention
354123,322,Loyal Customers
354186,211,Needs Attention
354249,343,Best Customers
354291,344,Best Customers
354312,213,Potential Customers
354333,444,Best Customers
354375,244,Best Customers
354417,443,Best Customers
354438,211,Needs Attention
354480,343,Best Customers
354501,212,Promising Customers
354522,223,Loyal Customers
354543,121,Needs Attention
354564,322,Loyal Customers
354585,442,Best Customers
354627,321,Potential Customers
354669,143,Good Buyers
354711,443,Best Customers
354732,432,Best Customers
354753,131,Promising Customers
354795,231,Potential Customers
354837,121,Needs Attention
354858,342,Best Customers
354879,443,Best Customers
354900,433,Best Customers
354942,234,Best Customers
354963,332,Good Buyers
354984,444,Best Customers
355005,444,Best Customers
355026,232,Loyal Customers
355047,343,Best Customers
355089,222,Potential Customers
355110,443,Best Customers
355152,344,Best Customers
355173,111,Very inactive
355194,321,Potential Customers
355215,432,Best Customers
355236,342,Best Customers
355257,112,Needs Attention
355278,343,Best Customers
355299,144,Best Customers
355341,231,Potential Customers
355383,444,Best Customers
355404,333,Best Customers
355446,111,Very inactive
355467,212,Promising Customers
355488,244,Best Customers
355509,433,Best Customers
355530,332,Good Buyers
355551,444,Best Customers
355572,231,Potential Customers
355593,432,Best Customers
355614,233,Good Buyers
355656,331,Loyal Customers
355698,444,Best Customers
355740,244,Best Customers
355782,444,Best Customers
355803,123,Potential Customers
355845,344,Best Customers
355887,122,Promising Customers
355908,222,Potential Customers
355929,433,Best Customers
355950,223,Loyal Customers
355971,233,Good Buyers
355992,211,Needs Attention
356013,311,Promising Customers
356034,434,Best Customers
356055,122,Promising Customers
356076,412,Loyal Customers
356097,112,Needs Attention
356139,211,Needs Attention
356160,342,Best Customers
356181,211,Needs Attention
356223,111,Very inactive
356265,121,Needs Attention
356286,424,Best Customers
356307,122,Promising Customers
356328,422,Good Buyers
356349,332,Good Buyers
356391,322,Loyal Customers
356496,111,Very inactive
356538,222,Potential Customers
356559,434,Best Customers
356580,133,Loyal Customers
356622,222,Potential Customers
356643,444,Best Customers
356664,244,Best Customers
356685,444,Best Customers
356706,314,Good Buyers
356727,443,Best Customers
356748,411,Potential Customers
356769,413,Good Buyers
356790,111,Very inactive
356832,433,Best Customers
356916,323,Good Buyers
356937,113,Promising Customers
356958,111,Very inactive
356979,322,Loyal Customers
357021,444,Best Customers
357042,233,Good Buyers
357084,333,Best Customers
357126,433,Best Customers
357147,333,Best Customers
357210,411,Potential Customers
357231,311,Promising Customers
357294,432,Best Customers
357315,344,Best Customers
357357,444,Best Customers
357378,313,Loyal Customers
357399,443,Best Customers
357462,311,Promising Customers
357504,311,Promising Customers
357525,212,Promising Customers
357546,111,Very inactive
357567,243,Best Customers
357609,213,Potential Customers
357630,211,Needs Attention
357651,422,Good Buyers
357693,223,Loyal Customers
357714,423,Best Customers
357735,122,Promising Customers
357777,233,Good Buyers
357798,321,Potential Customers
357840,212,Promising Customers
357861,333,Best Customers
357882,433,Best Customers
357903,344,Best Customers
357924,313,Loyal Customers
357945,222,Potential Customers
357966,122,Promising Customers
357987,233,Good Buyers
358008,233,Good Buyers
358029,444,Best Customers
358050,244,Best Customers
358071,131,Promising Customers
358092,332,Good Buyers
358113,212,Promising Customers
358134,333,Best Customers
358218,233,Good Buyers
358239,344,Best Customers
358260,111,Very inactive
358281,234,Best Customers
358302,132,Potential Customers
358323,333,Best Customers
358344,233,Good Buyers
358428,444,Best Customers
358449,344,Best Customers
358470,232,Loyal Customers
358491,344,Best Customers
358533,443,Best Customers
358575,433,Best Customers
358596,323,Good Buyers
358638,322,Loyal Customers
358659,211,Needs Attention
358680,311,Promising Customers
358701,331,Loyal Customers
358722,334,Best Customers
358743,233,Good Buyers
358764,344,Best Customers
358785,243,Best Customers
358806,434,Best Customers
358848,344,Best Customers
358890,434,Best Customers
358911,444,Best Customers
358932,344,Best Customers
358974,111,Very inactive
358995,333,Best Customers
359016,433,Best Customers
359037,443,Best Customers
359100,433,Best Customers
359121,433,Best Customers
359142,111,Very inactive
359205,132,Potential Customers
359247,344,Best Customers
359289,343,Best Customers
359310,111,Very inactive
359331,321,Potential Customers
359394,443,Best Customers
359415,423,Best Customers
359457,111,Very inactive
359478,111,Very inactive
359499,422,Good Buyers
359520,121,Needs Attention
359562,211,Needs Attention
359583,112,Needs Attention
359604,121,Needs Attention
359625,321,Potential Customers
359646,143,Good Buyers
359688,111,Very inactive
359751,444,Best Customers
359793,424,Best Customers
359814,222,Potential Customers
359835,433,Best Customers
359898,122,Promising Customers
359919,444,Best Customers
359940,122,Promising Customers
359982,112,Needs Attention
360024,433,Best Customers
360066,223,Loyal Customers
360087,334,Best Customers
360108,211,Needs Attention
360192,114,Potential Customers
360213,311,Promising Customers
360234,222,Potential Customers
360255,421,Loyal Customers
360297,412,Loyal Customers
360318,333,Best Customers
360339,343,Best Customers
360360,344,Best Customers
360402,344,Best Customers
360423,311,Promising Customers
360444,344,Best Customers
360465,111,Very inactive
360486,311,Promising Customers
360549,233,Good Buyers
360591,111,Very inactive
360612,212,Promising Customers
360633,434,Best Customers
360654,111,Very inactive
360675,333,Best Customers
360696,111,Very inactive
360759,133,Loyal Customers
360780,243,Best Customers
360801,221,Promising Customers
360843,434,Best Customers
360906,311,Promising Customers
360927,111,Very inactive
360948,434,Best Customers
360969,232,Loyal Customers
360990,222,Potential Customers
361011,344,Best Customers
361053,324,Best Customers
361074,121,Needs Attention
361137,323,Good Buyers
361158,333,Best Customers
361221,222,Potential Customers
361263,344,Best Customers
361284,133,Loyal Customers
361305,212,Promising Customers
361326,211,Needs Attention
361431,344,Best Customers
361452,111,Very inactive
361473,344,Best Customers
361494,243,Best Customers
361557,111,Very inactive
361578,444,Best Customers
361599,321,Potential Customers
361620,344,Best Customers
361641,432,Best Customers
361662,222,Potential Customers
361683,132,Potential Customers
361746,122,Promising Customers
361767,333,Best Customers
361788,444,Best Customers
361809,232,Loyal Customers
361830,134,Good Buyers
361851,444,Best Customers
361872,422,Good Buyers
361893,321,Potential Customers
361914,111,Very inactive
361935,322,Loyal Customers
361956,443,Best Customers
361977,422,Good Buyers
361998,444,Best Customers
362019,112,Needs Attention
362082,223,Loyal Customers
362103,444,Best Customers
362124,223,Loyal Customers
362145,111,Very inactive
362187,431,Good Buyers
362208,232,Loyal Customers
362250,432,Best Customers
362271,121,Needs Attention
362292,232,Loyal Customers
362313,421,Loyal Customers
362334,441,Best Customers
362355,331,Loyal Customers
362376,211,Needs Attention
362439,142,Loyal Customers
362502,213,Potential Customers
362523,121,Needs Attention
362565,242,Good Buyers
362586,432,Best Customers
362607,222,Potential Customers
362628,213,Potential Customers
362712,344,Best Customers
362754,321,Potential Customers
362817,133,Loyal Customers
362838,111,Very inactive
362859,211,Needs Attention
362922,234,Best Customers
